4|1|22|0||9974|6458|0|10435|4177|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|23|0||5143|11316|0|5913|5975|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|24|0||7236|9925|0|4156|10107|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|25|0||13416|10435|0|9978|7247|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|26|0||4177|5975|0|7261|8695|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|27|0||7841|7491|0|6093|7236|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|28|0||9974|11316|0|4156|6691|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|29|0||9968|5143|0|6458|5466|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|30|0||5913|13206|0|10107|9925|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|31|0||6093|6691|0|5975|10435|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|32|0||4156|9978|0|7841|4177|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|33|0||5913|5466|0|7247|8695|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|34|0||9925|6458|0|7491|11316|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|35|0||13206|9974|0|9968|7236|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|36|0||7261|10107|0|13416|5143|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
